%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,vlanID,srcIP,srcIPCC,srcIPOrg,srcPort,dstIP,dstIPCC,dstIPOrg,dstPort,l4Proto,macStat,macPairs,srcMac_dstMac_numP,srcMacLbl_dstMacLbl,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipToS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpBFlgtMx,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpMPTBF,tcpMPF,tcpMPAID,tcpMPDSSF,tcpTmS,tcpTmER,tcpEcI,tcpUtm,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStatesAFlags,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF,connG,connNumPCnt,connNumBCnt
A,2,0x0408000000004000,1660858960.222260000,1660858974.964022000,14.741762000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",54286,20.189.173.11,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_23,-_-,443,https,23,25,22263,1447,0,1460,967.9565,606.9537,-0.003029,14.39427,0.6409461,2.826418,1.560193,1510.199,-0.04166667,0.8779418,0x0011,1,1,64,64,0,0x00,0xc040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,431714852,23,22263,0,23,1448,0,4380,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.116,0.01852092,0.03512608,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,6,8,4,1.333333,40,26797
B,2,0x0400000000004001,1660858960.221471000,1660858974.961472000,14.740001000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,20.189.173.11,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",54286,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_25,-_-,443,https,25,23,1447,22263,0,483,57.88,146.0741,0,14.392,0.5896001,2.715909,1.696065,98.16824,0.04166667,-0.8779418,0x0011,1,17,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2072838790,25,1447,0,25,21651,0,483,8760,8760,8760,8760,0,0,0,0,0x0139,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,14.39503,1.87858,4.684149,1.897101,4.68428,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,5,7,7,1.4,38,3916
A,13,0x0408000000004000,1660859028.662585000,1660859043.129799000,14.467214000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",49062,20.44.10.123,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_21,-_-,443,https,21,22,19445,1449,0,1460,925.9524,619.1887,-0.003059,14.2348,0.688915,2.919387,1.451558,1344.074,-0.02325581,0.8612999,0x0011,1,1,64,64,0,0x00,0xc040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,708197545,21,19445,0,21,1449,0,4380,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.076,0.01008946,0.02155842,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,9,1,4,28,3.111111,7,178,102020
B,13,0x0400000000004001,1660859028.661474000,1660859043.129474000,14.468000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,20.44.10.123,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",49062,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_22,-_-,443,https,22,21,1449,19445,0,485,65.86364,152.9385,0,14.232,0.6576364,2.855113,1.520597,100.1521,0.02325581,-0.8612999,0x0011,1,12,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2082439241,22,1449,0,22,18909,0,485,8760,8760,8760,8760,0,0,0,0,0x0139,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,14.2348,2.035685,4.810933,2.045774,4.810981,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,9,3,27,27,9,24,1449
A,9,0x0400000000004000,1660859023.369473000,1660859085.569475000,62.200002000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",34960,52.113.194.132,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_5,-_-,443,https,5,5,780,428,0,780,156,237.5125,0,61.89193,12.44,21.4584,0.08038585,12.54019,0,0.2913907,0x0011,38022,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2666963149,5,780,0,5,170,0,780,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,7.2e-05,0.216286,0.0481432,0.06966855,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,10,1,4,30,3,7.5,263,157757
B,9,0x0400000000004001,1660859023.369473000,1660859085.569475000,62.200002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.113.194.132,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",34960,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_5,-_-,443,https,5,5,428,780,0,258,85.6,85.04642,0,61.936,12.44,21.4774,0.08038585,6.881029,0,-0.2913907,0x0011,1,180,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2082054136,5,428,0,5,780,0,170,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,61.93593,12.40073,21.49413,12.44887,21.49425,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,10,3,29,29,9.666667,10,1077
A,11,0x0400000000004000,1660859025.689473000,1660859085.589475000,59.900002000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",47946,52.112.95.95,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_3,-_-,443,https,3,3,0,743,0,0,0,0,0,59.85756,19.96667,20.75818,0.05008347,0,0,-1,0x0011,42827,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1717204084,3,0,0,3,0,0,0,65535,65535,65535,65535,0,0,0,0,0x0111,0x3000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.02244704,0.04244704,0.02163136,0.01365357,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,10,1,2,28,2.8,14,263,157757
B,11,0x0400000000004001,1660859025.689473000,1660859085.589475000,59.900002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.112.95.95,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",47946,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_3,-_-,443,https,3,3,743,0,0,743,247.6667,257.7796,0,59.88,19.96667,20.77076,0.05008347,12.40401,0,1,0x0011,4,130,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2082629759,3,743,0,3,0,0,0,8760,8760,8760,8760,0,0,0,0,0x0119,0x2000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,59.85756,19.95252,20.76724,19.97415,20.76724,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,10,1,27,27,27,3,743
A,10,0x0400000000004000,1660859024.425473000,1660859085.589475000,61.164002000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",44068,20.110.63.249,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_5,-_-,443,https,5,5,0,4262,0,0,0,0,0,61.11996,12.2328,21.21258,0.08174743,0,0,-1,0x0011,63276,1,64,64,0,0x00,0x4044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2325882430,5,0,0,5,2822,0,0,65535,65535,65535,65535,0,0,0,0,0x0111,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.04404102,0.00881641,0.01575293,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,9,1,2,26,2.888889,13,263,157757
B,10,0x0400000000004001,1660859024.425473000,1660859085.589475000,61.164002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,20.110.63.249,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",44068,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_5,-_-,443,https,5,5,4262,0,0,1440,852.4,610.4705,0,61.12,12.2328,21.2126,0.08174743,69.68151,0,1,0x0011,1,168,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2082371985,5,4262,0,5,0,0,1440,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,61.11996,12.22399,21.21664,12.23281,21.21664,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,9,1,25,25,25,5,4262
A,12,0x0400000000004000,1660859025.689473000,1660859085.645475000,59.956002000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",45794,52.232.209.85,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_3,-_-,443,https,3,3,0,317,0,0,0,0,0,59.85574,19.98533,20.74523,0.05003669,0,0,-1,0x0011,30076,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3281157502,3,0,0,3,0,0,0,65535,65535,65535,65535,0,0,0,0,0x0111,0x3000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000260032,0.10026,0.03350669,0.03854013,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,8,1,2,24,3,12,263,157757
B,12,0x0400000000004001,1660859025.689473000,1660859085.645475000,59.956002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.232.209.85,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",45794,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_3,-_-,443,https,3,3,317,0,0,317,105.6667,109.9814,0,59.856,19.98533,20.74537,0.05003669,5.28721,0,1,0x0011,15,123,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2082693331,3,317,0,3,0,0,0,8760,8760,8760,8760,0,0,0,0,0x0119,0x2000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,59.85574,19.95191,20.76661,19.98542,20.76665,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,8,1,23,23,23,3,317
A,15,0x0408000000004000,1660859048.485474000,1660859085.785475000,37.300001000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",47756,104.46.162.224,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_48,-_-,443,https,48,48,50611,3687,0,1460,1054.396,578.5291,-0.003766,6.042464,0.7770834,1.85309,1.286863,1356.863,0,0.8641939,0x0011,64503,1,64,64,0,0x00,0xc044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1807690099,48,50611,0,48,3636,0,4380,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.396,0.0573929,0.1161282,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,7,1,4,22,3.142857,5.5,263,157757
B,15,0x0400000000004001,1660859048.485474000,1660859085.785475000,37.300001000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,104.46.162.224,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",47756,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_48,-_-,443,https,48,48,3687,50611,0,455,76.8125,163.9552,0,6.04,0.7770834,1.855415,1.286863,98.84718,0,-0.8641939,0x0011,1,13,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2085638238,48,3687,0,48,50611,0,455,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,6.042591,1.854156,2.693997,1.911548,2.696499,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,7,3,21,21,7,59,5601
A,23,0x0400000000004001,1660859159.297478000,1660859159.297478000,0.000000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.113.194.132,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",53404,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_1,-_-,443,https,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0x0011,65535,0,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2091172626,1,0,0,1,0,0,0,8760,8760,8760,8760,0,0,0,0,0x0414,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,65535,0,0,0,0,0,0xc3,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,8,7,33,33,4.714286,25,2049
A,24,0x0400000000004000,1660859159.381478000,1660859221.581278000,62.199800000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",55265,52.114.159.142,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_37,-_-,443,https,37,40,2868,25002,0,262,77.51351,111.0146,0,17.22,1.681075,3.382118,0.5948572,46.10947,-0.03896104,-0.7941873,0x0011,1,1,64,64,0,0x00,0x4040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3008271538,37,2868,0,37,24963,0,262,65535,65535,65535,65535,0,0,0,0,0x041c,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,17.22,1.138555,2.950127,0,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,10,1,4,40,4,10,526,293566
B,24,0x0400000000004001,1660859159.325478000,1660859221.549480000,62.224002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.114.159.142,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",55265,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_40,-_-,443,https,40,37,25002,2868,0,1440,625.05,621.8583,0,17.22,1.5556,3.28089,0.6428388,401.8064,0.03896104,0.7941873,0x0011,1,41,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2100549235,40,24963,0,40,2868,0,2880,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,9.922375,0.4725774,1.694115,1.611133,3.401952,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,10,3,39,39,13,69,43785
A,20,0x0400000000004000,1660859157.104638000,1660859221.584636000,64.479998000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",33234,52.114.133.223,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_7,-_-,443,https,7,6,1709,1405,0,880,244.1429,265.8737,0,63.13192,9.211428,19.72721,0.1085608,26.50434,0.07692308,0.09762364,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,4200799504,7,1709,0,7,1405,0,880,65535,65535,65535,65535,0,0,0,0,0x041c,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.002163,0.213837,0.07733334,0.06762059,0,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,10,1,6,38,3.8,6.333333,526,293566
B,20,0x0400000000004001,1660859157.101478000,1660859221.573480000,64.472002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.114.133.223,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",33234,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_6,-_-,443,https,6,7,1405,1709,0,939,234.1667,286.3171,0,63.128,10.74533,20.97236,0.09306365,21.79241,-0.07692308,-0.09762364,0x0011,1,243,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2091271388,6,1172,0,6,1294,0,939,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,63.13192,9.146462,19.75093,9.223796,19.75105,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,10,5,37,37,7.4,89,20482
A,18,0x0400000000004000,1660859105.293476000,1660859221.601480000,116.308004000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",53410,52.113.194.132,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_7,-_-,443,https,7,7,2916,632,0,1460,416.5714,515.8693,0,115.9781,16.61543,37.04505,0.06018502,25.07136,0,0.643743,0x0011,53913,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,810002296,7,2916,0,7,632,0,198,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.001596,0.138404,0.03394228,0.04078673,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,13,1,10,47,3.615385,4.7,557,298776
B,18,0x0400000000004001,1660859105.293476000,1660859221.601480000,116.308004000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.113.194.132,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",53410,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_7,-_-,443,https,7,7,632,2916,0,454,90.28571,134.3761,0,115.976,16.61543,37.04428,0.06018502,5.433848,0,-0.643743,0x0011,1,365,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2091463282,7,632,0,7,1456,0,454,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,115.9781,16.58256,37.05726,16.61651,37.05729,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,13,9,46,46,5.111111,40,3431
A,21,0x0400000000004000,1660859158.134428000,1660859221.629480000,63.495052000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",33226,52.114.133.223,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_4,-_-,443,https,4,5,396,1323,0,396,99,128.8691,0,63.35875,15.87376,22.53957,0.06299704,6.236706,-0.1111111,-0.539267,0x0011,45350,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3106127177,4,396,0,4,1323,0,0,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.002752,0.08305,0.04423,0.02751796,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,13,1,4,45,3.461539,11.25,557,298776
B,21,0x0400000000004001,1660859158.141478000,1660859221.629480000,63.488002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.114.133.223,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",33226,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_5,-_-,443,https,5,4,1323,396,0,1285,264.6,388.4904,0,63.364,12.6976,21.98474,0.07875504,20.83858,0.1111111,0.539267,0x0011,1,264,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2091207776,5,1323,0,5,0,0,1323,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,63.36675,15.84369,22.55768,15.88792,22.5577,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,13,3,44,44,14.66667,89,20482
A,19,0x0400000000004000,1660859105.324644000,1660859221.629480000,116.304836000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",33224,52.114.133.223,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_78,-_-,443,https,78,78,17817,17754,0,1289,228.4231,299.8828,0,25.876,1.491088,3.54616,0.6706514,153.1923,0,0.001771106,0x0011,62420,1,64,64,0,0x00,0x4044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2490302568,78,17817,0,78,17754,0,1289,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.192058,0.05938318,0.0685081,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,13,1,2,43,3.307692,21.5,557,298776
B,19,0x0400000000004001,1660859105.321476000,1660859221.629480000,116.308004000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.114.133.223,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",33224,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_78,-_-,443,https,78,78,17754,17817,0,1440,227.6154,305.8818,0,25.876,1.491128,3.545782,0.6706331,152.6464,0,-0.001771106,0x0011,1,86,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2091144236,78,17754,0,78,17581,0,1440,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,25.876,1.432884,3.568086,1.492268,3.568743,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,13,1,42,42,42,89,20482
A,26,0x0408000000004000,1660859211.689479000,1660859221.673480000,9.984001000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",46904,20.189.173.13,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_12,-_-,443,https,12,12,9344,908,0,1460,778.6667,577.0826,-0.002749,5.946444,0.832,1.539651,1.201923,935.8973,0,0.8228638,0x0011,41065,1,64,64,0,0x00,0xc044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3920226510,12,9344,0,12,455,0,4916,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.124,0.01845817,0.03802451,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,12,1,4,41,3.416667,10.25,557,298776
B,26,0x0400000000004001,1660859211.625479000,1660859221.673480000,10.048001000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,20.189.173.13,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",46904,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_12,-_-,443,https,12,12,908,9344,0,455,75.66666,146.044,0,6.008001,0.8373334,1.549149,1.194267,90.36623,0,-0.8228638,0x0011,1,14,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2107334802,12,908,0,12,9344,0,455,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,6.01075,2.32783,2.475556,2.346288,2.475848,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,12,3,40,40,13.33333,14,908
A,32,0x0408000000004000,1660859227.413480000,1660859289.677482000,62.264002000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",42086,52.114.159.225,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_4,-_-,443,https,4,4,415,1299,0,415,103.75,135.0522,-0.00065,62.14332,15.566,20.20837,0.06424258,6.665167,0,-0.5157526,0x0011,2513,1,64,64,0,0x00,0x8044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,4123975409,3,415,0,3,0,0,415,65535,45874.5,0,65535,1,0,0,0,0x011d,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000649984,0.00331904,0.001154752,0.0009302901,0,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,15,1,6,52,3.466667,8.666667,698,371486
