%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,vlanID,srcIP,srcIPCC,srcIPOrg,srcPort,dstIP,dstIPCC,dstIPOrg,dstPort,l4Proto,macStat,macPairs,srcMac_dstMac_numP,srcMacLbl_dstMacLbl,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipToS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpBFlgtMx,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpMPTBF,tcpMPF,tcpMPAID,tcpMPDSSF,tcpTmS,tcpTmER,tcpEcI,tcpUtm,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStatesAFlags,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF,connG,connNumPCnt,connNumBCnt
B,38,0x0400000000004001,1667853365.758638000,1667853561.233144000,195.474506000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c2:00:00:00,0x0800,,76.223.92.165,us,"Amazoncom",443,10.0.2.16,04,"Private network",54880,6,0x00,1,52:55:0a:00:02:02_02:15:c2:00:00:00_82,-_-,443,https,82,64,28247,2366,0,817,344.4756,386.8781,0,29.99087,2.383836,4.445869,0.4194921,144.5048,0.1232877,0.8454251,0x0011,1,9,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,330051996,82,28180,0,82,2366,0,817,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,8.2944e-05,29.98834,0.8910717,4.02741,2.582271,5.037525,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,15,17,17,1.133333,1516,333205
A,41,0x0400000000004000,1667853538.069377000,1667853572.430051000,34.360674000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",50414,76.223.92.165,us,"Amazoncom",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_15,-_-,443,https,15,20,580,6670,0,66,38.66667,25.36556,0,10.69574,2.290712,3.363472,0.4365456,16.87976,-0.1428571,-0.84,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1125262926,15,580,0,15,5853,0,66,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,2.9984e-05,9.547802,1.115604,2.389388,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,14,16,8,1.142857,2647,750190
B,41,0x0400000000004001,1667853538.062051000,1667853572.382051000,34.320000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,76.223.92.165,us,"Amazoncom",443,10.0.2.16,04,"Private network",50414,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_20,-_-,443,https,20,15,6670,580,0,817,333.5,362.9754,0,10.696,1.716,3.097147,0.5827506,194.3473,0.1428571,0.84,0x0011,1,5,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,356803996,20,6603,0,20,580,0,817,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,10.69603,0.8070617,2.55994,1.922665,3.50178,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,13,15,15,1.153846,1534,336397
A,40,0x0400000000004000,1667853523.857352000,1667853572.382051000,48.524699000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",50410,76.223.92.165,us,"Amazoncom",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_22,-_-,443,https,22,22,9942,2255,0,1197,451.9091,527.9953,0,11.90955,2.205668,3.396444,0.4533773,204.8853,0,0.6302369,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,4127185102,22,9942,0,22,2255,0,1197,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000974976,0.04684602,0.01969455,0.01585284,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,12,14,7,1.166667,2647,750190
B,40,0x0400000000004001,1667853523.862051000,1667853572.382051000,48.520000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,76.223.92.165,us,"Amazoncom",443,10.0.2.16,04,"Private network",50410,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_22,-_-,443,https,22,22,2255,9942,0,949,102.5,155.7271,0,11.908,2.205455,3.395264,0.4534213,46.47568,0,-0.6302369,0x0011,1,9,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,356739891,22,2095,0,22,9696,0,949,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,11.90955,2.187526,3.406675,2.207221,3.406712,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,11,13,13,1.181818,1534,336397
A,44,0x0400000000004000,1667853607.391252000,1667853652.979077000,45.587825000,1,3,eth:ipv4:tcp,02:15:c2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",34038,76.223.92.165,us,"Amazoncom",443,6,0x00,1,02:15:c2:00:00:00_52:55:0a:00:02:02_17,-_-,443,https,17,24,692,8304,0,66,40.70588,24.90325,0,8.721111,2.681637,2.618013,0.3729066,15.17949,-0.1707317,-0.8461539,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1820168681,17,692,0,17,7487,0,66,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000308992,6.851683,1.28315,1.963803,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,12,14,7,1.166667,2716,775313
B,44,0x0400000000004001,1667853607.379557000,1667853652.933726000,45.554169000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c2:00:00:00,0x0800,,76.223.92.165,us,"Amazoncom",443,10.0.2.16,04,"Private network",34038,6,0x00,1,52:55:0a:00:02:02_02:15:c2:00:00:00_24,-_-,443,https,24,17,8304,692,0,817,346,369.8582,0,8.717056,1.89809,2.524327,0.5268453,182.2885,0.1707317,0.8461539,0x0011,1,5,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,360835996,24,8237,0,24,692,0,817,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.00011296,8.716747,0.8741418,2.279924,2.157291,3.009082,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,11,13,13,1.181818,1608,348761
A,43,0x0400000000004000,1667853601.473880000,1667853660.922192000,59.448312000,1,3,eth:ipv4:tcp,02:15:c2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",58046,13.248.212.111,us,"Amazon Technologies Inc",443,6,0x00,1,02:15:c2:00:00:00_52:55:0a:00:02:02_27,-_-,443,https,27,27,12340,2505,0,1197,457.037,536.8344,0,10.20391,2.20179,3.26687,0.4541761,207.5753,0,0.6625127,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3673282837,27,12340,0,27,2505,0,1197,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.00019296,0.05612499,0.01786223,0.01656328,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,2,12,6,6,2716,775313
B,43,0x0400000000004001,1667853601.474860000,1667853660.927667000,59.452807000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c2:00:00:00,0x0800,,13.248.212.111,us,"Amazon Technologies Inc",443,10.0.2.16,04,"Private network",58046,6,0x00,1,52:55:0a:00:02:02_02:15:c2:00:00:00_27,-_-,443,https,27,27,2505,12340,0,949,92.77778,144.3109,0,10.20475,2.201956,3.268619,0.4541417,42.13426,0,-0.6625127,0x0011,1,9,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,360899891,27,2505,0,27,12094,0,949,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,7.7984e-05,10.20399,2.186217,3.277014,2.20408,3.277056,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,1,11,11,11,1458,310757
A,46,0x0400000000004000,1667853687.174829000,1667853802.371324000,115.196495000,1,3,eth:ipv4:tcp,02:15:c2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",32936,76.223.92.165,us,"Amazoncom",443,6,0x00,1,02:15:c2:00:00:00_52:55:0a:00:02:02_41,-_-,443,https,41,56,1608,19876,0,66,39.21951,25.64064,0,14.36819,2.80967,3.474097,0.3559136,13.95876,-0.1546392,-0.8503072,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1389075792,41,1552,0,41,19059,0,66,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000386944,14.36535,1.742159,3.164943,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,12,16,8,1.333333,2850,814036
B,46,0x0400000000004001,1667853687.174583000,1667853802.375966000,115.201383000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c2:00:00:00,0x0800,,76.223.92.165,us,"Amazoncom",443,10.0.2.16,04,"Private network",32936,6,0x00,1,52:55:0a:00:02:02_02:15:c2:00:00:00_56,-_-,443,https,56,41,19876,1608,0,817,354.9286,385.4324,0,14.35962,2.057167,3.227007,0.4861053,172.5327,0.1546392,0.8503072,0x0011,1,9,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,371331996,56,19876,0,56,1608,0,884,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,8.4992e-05,6.653484,0.4336946,1.357568,2.175853,3.443814,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,11,15,15,1.363636,1684,354531
A,53,0x0400000000004000,1667854468.982068000,1667854558.686070000,89.704002000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",33702,13.248.212.111,us,"Amazon Technologies Inc",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_42,-_-,443,https,42,42,19581,3406,0,1197,466.2143,550.5386,0,10.84746,2.135809,3.314053,0.4682065,218.2846,0,0.7036586,0x0011,1716,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2463883741,42,19581,0,42,3406,0,1197,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.04399999,0.01844519,0.01562257,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,8,18,9,2.25,2959,844993
B,53,0x0400000000004001,1667854468.982068000,1667854558.686070000,89.704002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,13.248.212.111,us,"Amazon Technologies Inc",443,10.0.2.16,04,"Private network",33702,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_42,-_-,443,https,42,42,3406,19581,0,950,81.09524,122.9153,0,10.876,2.135809,3.316043,0.4682065,37.96932,0,-0.7036586,0x0011,1,9,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,477315891,42,3406,0,42,19334,0,950,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,10.84746,2.118822,3.324009,2.137268,3.324046,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,7,17,17,2.428571,1634,359085
A,54,0x0400000000004000,1667854483.170068000,1667854558.686070000,75.516002000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",33686,13.248.212.111,us,"Amazon Technologies Inc",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_32,-_-,443,https,32,40,1094,13273,0,66,34.1875,27.11637,0,11.28567,2.359875,3.341088,0.4237513,14.487,-0.1111111,-0.8477066,0x0011,34923,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2775457748,32,1094,0,32,12456,0,66,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,10.90381,1.23213,2.41367,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,6,16,8,2.666667,2959,844993
B,54,0x0400000000004001,1667854483.150068000,1667854558.686070000,75.536002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,13.248.212.111,us,"Amazon Technologies Inc",443,10.0.2.16,04,"Private network",33686,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_40,-_-,443,https,40,32,13273,1094,0,817,331.825,377.1189,0,11.284,1.8884,3.147309,0.5295488,175.7175,0.1111111,0.8477066,0x0011,1,9,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,477251996,40,13273,0,40,1094,0,817,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,11.28509,0.8231414,2.613461,2.055272,3.557524,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,5,15,15,3,1634,359085
A,56,0x0400000000004000,1667854586.824050000,1667854655.699036000,68.874986000,1,3,eth:ipv4:tcp,02:15:c2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",42352,76.223.92.165,us,"Amazoncom",443,6,0x00,1,02:15:c2:00:00:00_52:55:0a:00:02:02_32,-_-,443,https,32,32,14730,2751,0,1197,460.3125,543.0596,0,15.46179,2.152344,3.490283,0.4646099,213.8658,0,0.6852583,0x0011,22056,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2906200789,32,14730,0,32,2751,0,1197,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000302016,0.08632899,0.02100694,0.0194999,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,14,22,11,1.571429,3065,876059
B,56,0x0400000000004001,1667854586.824602000,1667854655.698905000,68.874303000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c2:00:00:00,0x0800,,76.223.92.165,us,"Amazoncom",443,10.0.2.16,04,"Private network",42352,6,0x00,1,52:55:0a:00:02:02_02:15:c2:00:00:00_32,-_-,443,https,32,32,2751,14730,0,949,85.96875,135.5091,0,15.47844,2.152322,3.492937,0.4646145,39.94233,0,-0.6852583,0x0011,1,9,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,487363891,32,2751,0,32,14484,0,949,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,5.504e-05,15.46185,2.132862,3.501042,2.153869,3.501096,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,13,21,21,1.615385,1766,368530
A,57,0x0400000000004000,1667854592.449929000,1667854655.699332000,63.249403000,1,3,eth:ipv4:tcp,02:15:c2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",42336,76.223.92.165,us,"Amazoncom",443,6,0x00,1,02:15:c2:00:00:00_52:55:0a:00:02:02_23,-_-,443,https,23,30,804,9938,0,66,34.95652,26.83896,0,15.10007,2.749974,3.60361,0.3636398,12.71158,-0.1320755,-0.8503072,0x0011,61481,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,634188237,23,804,0,23,9121,0,66,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000346048,7.703977,1.103475,1.878468,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,12,20,10,1.666667,3065,876059
B,57,0x0400000000004001,1667854592.446030000,1667854655.699099000,63.253069000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c2:00:00:00,0x0800,,76.223.92.165,us,"Amazoncom",443,10.0.2.16,04,"Private network",42336,6,0x00,1,52:55:0a:00:02:02_02:15:c2:00:00:00_30,-_-,443,https,30,23,9938,804,0,817,331.2667,372.6159,0,15.11603,2.108436,3.380044,0.4742853,157.1149,0.1320755,0.8503072,0x0011,1,9,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,487299996,30,9938,0,30,804,0,817,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,8.704e-05,15.09963,1.313441,3.514758,2.416916,3.985244,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,11,19,19,1.727273,1766,368530
A,59,0x0400000000004000,1667854675.333162000,1667854776.178074000,100.844912000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",45410,13.248.212.111,us,"Amazon Technologies Inc",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_44,-_-,443,https,44,44,19649,3474,0,1197,446.5682,545.1902,0,11.36902,2.29193,3.073242,0.4363135,194.8438,0,0.6995199,0x0011,1,1,64,64,0,0x00,0x4040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2811100033,44,19649,0,44,3474,0,1197,65535,65535,65535,65535,0,0,0,0,0x041c,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.06162899,0.01832836,0.01660615,0,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,14,26,13,1.857143,3214,918979
B,59,0x0400000000004001,1667854675.330072000,1667854776.178074000,100.848002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,13.248.212.111,us,"Amazon Technologies Inc",443,10.0.2.16,04,"Private network",45410,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_44,-_-,443,https,44,44,3474,19649,0,950,78.95454,120.7073,0,11.372,2.292001,3.072487,0.4363002,34.44788,0,-0.6995199,0x0011,1,106,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,504643891,44,3474,0,44,19402,0,950,8760,8760,8760,8760,0,0,0,0,0x0139,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,11.36902,2.275522,3.084737,2.29385,3.084781,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,13,25,25,1.923077,1817,402837
A,45,0x0400000000004000,1667853612.660639000,1667854225.153918000,612.493279000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",52776,76.223.92.165,us,"Amazoncom",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_201,-_-,443,https,201,261,7546,91437,0,66,37.54229,27.26682,0,29.92141,3.04723,4.940529,0.3281669,12.32014,-0.1298701,-0.8475294,0x0011,1,1,64,64,0,0x00,0x4040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1992260649,201,7490,0,201,90620,0,66,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,27.76,1.739591,3.485102,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,14,30,15,2.142857,3263,927162
B,45,0x0400000000004001,1667853612.654052000,1667854225.154064000,612.500012000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,76.223.92.165,us,"Amazoncom",443,10.0.2.16,04,"Private network",52776,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_261,-_-,443,https,261,201,91437,7546,0,977,350.3333,396.2561,0,29.98,2.346744,4.53318,0.4261225,149.2849,0.1298701,0.8475294,0x0011,1,50,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,366211996,261,91437,0,261,7546,0,977,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,29.98129,0.7912247,3.655025,2.530815,5.050262,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,13,29,29,2.230769,1820,372907
A,42,0x0400000000004000,1667853587.554052000,1667854225.446064000,637.892012000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",52778,76.223.92.165,us,"Amazoncom",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_267,-_-,443,https,267,267,133496,18150,0,1197,499.985,578.4697,0,29.98,2.389109,4.236467,0.4185661,209.2768,0,0.7606267,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1422721294,267,133496,0,267,18099,0,1197,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.1070829,0.01899681,0.01746587,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,12,28,14,2.333333,3265,927218
B,42,0x0400000000004001,1667853587.554052000,1667854225.446064000,637.892012000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,76.223.92.165,us,"Amazoncom",443,10.0.2.16,04,"Private network",52778,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_267,-_-,443,https,267,267,18150,133496,0,950,67.97753,81.20139,0,29.98,2.389109,4.23574,0.4185661,28.45309,0,-0.7606267,0x0011,1,53,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,366403645,267,18026,0,267,133496,0,950,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,29.98,2.371702,4.245984,2.390699,4.24602,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,11,27,27,2.454545,1820,372907
A,48,0x0400000000004000,1667854057.412275000,1667854228.762694000,171.350419000,1,3,eth:ipv4:tcp,02:15:c2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",56270,76.223.92.165,us,"Amazoncom",443,6,0x00,1,02:15:c2:00:00:00_52:55:0a:00:02:02_86,-_-,443,https,86,86,43697,6354,0,1197,508.1046,570.6823,0,12.70818,1.992447,3.035276,0.5018955,255.0154,0,0.746099,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1017876117,86,43697,0,86,6354,0,1197,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000380992,0.056217,0.02071511,0.0186572,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,10,26,13,2.6,3272,932001
B,48,0x0400000000004001,1667854057.412762000,1667854228.762652000,171.349890000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c2:00:00:00,0x0800,,76.223.92.165,us,"Amazoncom",443,10.0.2.16,04,"Private network",56270,6,0x00,1,52:55:0a:00:02:02_02:15:c2:00:00:00_86,-_-,443,https,86,86,6354,43697,0,950,73.88372,97.62758,0,12.7088,1.992441,3.036441,0.501897,37.08202,0,-0.746099,0x0011,1,9,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,419011891,86,6194,0,86,43450,0,950,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,4.1984e-05,12.70827,1.973132,3.047281,1.993847,3.047338,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,9,25,25,2.777778,1825,373153
A,63,0x0400000000004000,1667854778.254074000,1667854828.930075000,50.676001000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",55060,13.248.212.111,us,"Amazon Technologies Inc",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_18,-_-,443,https,18,17,944,5038,0,394,52.44444,95.77685,0,29.35378,2.815333,7.197258,0.3551977,18.62815,0.02857143,-0.6843865,0x0013,25318,1,64,64,0,0x00,0x4044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2652952909,16,944,0,16,5038,0,394,65535,65535,65535,65535,0,0,0,0,0x011b,0x0001,2,10,0x0000011e,1460,0,0x0000,0x00,0,0x00,2028571949,0,0.01,20285719.036579,1647569061.3749449648,0,0,2.632,0.1668253,0.4868932,0,0,0x00,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,16,24,12,1.5,3273,932001
