%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	15	0x0000080000000004	1707027424.643039000	1707027424.643039000	0.000000000	1	2	eth:UNK(0x5256)	00:10:00:01:02:06	86:dd:00:00:00:00	0x5256		-	-	"-"	0	-	-	"-"	0	0	0x00	1	00:10:00:01:02:06_86:dd:00:00:00:00_1	CableTele,US_-	0	unknown	1	0	126	0	126	126	126	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0	0	0	0
A	16	0x0000080000000004	1707027653.147977000	1707027653.147977000	0.000000000	1	2	eth:UNK(0x5256)	00:0f:00:01:02:06	86:dd:00:00:00:00	0x5256		-	-	"-"	0	-	-	"-"	0	0	0x00	1	00:0f:00:01:02:06_86:dd:00:00:00:00_1	LegraSyst,US_-	0	unknown	1	0	126	0	126	126	126	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0	0	0	0
A	17	0x0000080000000004	1707027860.191484000	1707027860.191484000	0.000000000	1	2	eth:UNK(0x5256)	00:10:00:01:02:06	86:dd:00:00:00:00	0x5256		-	-	"-"	0	-	-	"-"	0	0	0x00	1	00:10:00:01:02:06_86:dd:00:00:00:00_1	CableTele,US_-	0	unknown	1	0	126	0	126	126	126	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0	0	0	0
A	18	0x0000080000000004	1707028002.824023000	1707028002.824023000	0.000000000	1	2	eth:UNK(0x5256)	00:0f:00:01:02:06	86:dd:00:00:00:00	0x5256		-	-	"-"	0	-	-	"-"	0	0	0x00	1	00:0f:00:01:02:06_86:dd:00:00:00:00_1	LegraSyst,US_-	0	unknown	1	0	126	0	126	126	126	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0	0	0	0
A	19	0x0000080000000004	1707028072.527815000	1707028072.527815000	0.000000000	1	2	eth:UNK(0x5256)	00:10:00:01:02:06	86:dd:00:00:00:00	0x5256		-	-	"-"	0	-	-	"-"	0	0	0x00	1	00:10:00:01:02:06_86:dd:00:00:00:00_1	CableTele,US_-	0	unknown	1	0	126	0	126	126	126	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0	0	0	0
A	20	0x0000080000000004	1707028257.132698000	1707028257.132698000	0.000000000	1	2	eth:UNK(0x5256)	00:0f:00:01:02:06	86:dd:00:00:00:00	0x5256		-	-	"-"	0	-	-	"-"	0	0	0x00	1	00:0f:00:01:02:06_86:dd:00:00:00:00_1	LegraSyst,US_-	0	unknown	1	0	126	0	126	126	126	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0	0	0	0
A	21	0x0000080000000004	1707028510.082777000	1707028510.082777000	0.000000000	1	2	eth:UNK(0x5256)	00:10:00:01:02:06	86:dd:00:00:00:00	0x5256		-	-	"-"	0	-	-	"-"	0	0	0x00	1	00:10:00:01:02:06_86:dd:00:00:00:00_1	CableTele,US_-	0	unknown	1	0	126	0	126	126	126	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0	0	0	0
A	22	0x0000080000000004	1707028544.603556000	1707028544.603556000	0.000000000	1	2	eth:UNK(0x5256)	00:0f:00:01:02:06	86:dd:00:00:00:00	0x5256		-	-	"-"	0	-	-	"-"	0	0	0x00	1	00:0f:00:01:02:06_86:dd:00:00:00:00_1	LegraSyst,US_-	0	unknown	1	0	126	0	126	126	126	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0	0	0	0
A	23	0x0000080000000004	1707028876.354294000	1707028876.354294000	0.000000000	1	2	eth:UNK(0x5256)	00:10:00:01:02:06	86:dd:00:00:00:00	0x5256		-	-	"-"	0	-	-	"-"	0	0	0x00	1	00:10:00:01:02:06_86:dd:00:00:00:00_1	CableTele,US_-	0	unknown	1	0	126	0	126	126	126	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0	0	0	0
A	24	0x0000080000000004	1707028909.726439000	1707028909.726439000	0.000000000	1	2	eth:UNK(0x5256)	00:0f:00:01:02:06	86:dd:00:00:00:00	0x5256		-	-	"-"	0	-	-	"-"	0	0	0x00	1	00:0f:00:01:02:06_86:dd:00:00:00:00_1	LegraSyst,US_-	0	unknown	1	0	126	0	126	126	126	0	0	0	0	0	0	0	1	1	0x0000	65535	0	0	0	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	0	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0	0	0	0	0	0	0	0
