%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,vlanID,srcIP,srcIPCC,srcIPOrg,srcPort,dstIP,dstIPCC,dstIPOrg,dstPort,l4Proto,macStat,macPairs,srcMac_dstMac_numP,srcMacLbl_dstMacLbl,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipToS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpBFlgtMx,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpMPTBF,tcpMPF,tcpMPAID,tcpMPDSSF,tcpTmS,tcpTmER,tcpEcI,tcpUtm,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStatesAFlags,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF,connG,connNumPCnt,connNumBCnt
A,3,0x0400000000004000,1667922297.752798000,1667922324.503312000,26.750514000,1,3,eth:ipv4:tcp,02:15:b8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",45996,149.154.175.53,gb,"Telegram Messenger Network",443,6,0x00,1,02:15:b8:00:00:00_52:55:0a:00:02:02_315,-_-,443,https,315,335,6349,453213,0,1460,20.15556,131.4266,0,25.33072,0.08492227,1.422712,11.77548,237.3412,-0.03076923,-0.9723693,0x0011,52468,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3827196714,315,6349,0,315,450333,0,1741,65535,63096.9,57408,65535,1,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.100603,0.001390134,0.008674528,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,8,14,7,1.75,603,26041
B,3,0x0400000000004001,1667922297.752496000,1667922324.503134000,26.750638000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b8:00:00:00,0x0800,,149.154.175.53,gb,"Telegram Messenger Network",443,10.0.2.16,04,"Private network",45996,6,0x00,1,52:55:0a:00:02:02_02:15:b8:00:00:00_335,-_-,443,https,335,315,453213,6349,0,1440,1352.875,324.8536,0,25.33139,0.07985265,1.379906,12.52307,16942.14,0.03076923,0.9723693,0x0011,1,134,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,57133614,335,453213,0,335,6349,0,8640,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,25.33083,0.08443888,1.422784,0.08582902,1.42281,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,7,13,13,1.857143,550,649073
A,9,0x0400000000004000,1667922373.576974000,1667922435.704507000,62.127533000,1,3,eth:ipv4:tcp,02:15:b8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",59738,149.154.175.53,gb,"Telegram Messenger Network",443,6,0x00,1,02:15:b8:00:00:00_52:55:0a:00:02:02_7,-_-,443,https,7,7,370,324,0,217,52.85714,72.41661,0,31.23845,8.875362,9.179409,0.1126715,5.955492,0,0.06628242,0x0011,58759,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2345139934,7,370,0,7,146,0,217,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000390016,31.2383,7.359286,9.553822,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,10,16,8,1.6,712,45415
B,9,0x0400000000004001,1667922373.576892000,1667922435.704427000,62.127535000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b8:00:00:00,0x0800,,149.154.175.53,gb,"Telegram Messenger Network",443,10.0.2.16,04,"Private network",59738,6,0x00,1,52:55:0a:00:02:02_02:15:b8:00:00:00_7,-_-,443,https,7,7,324,370,0,178,46.28571,52.20532,0,31.23839,8.875361,9.179336,0.1126715,5.215079,0,-0.06628242,0x0011,1,64,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,67520002,7,324,0,7,370,0,73,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,8e-05,10.60773,1.516314,3.389516,8.8756,10.13727,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,9,15,15,1.666667,685,660783
A,8,0x0400000000004000,1667922369.466476000,1667922435.704704000,66.238228000,1,3,eth:ipv4:tcp,02:15:b8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",38250,149.154.175.53,gb,"Telegram Messenger Network",443,6,0x00,1,02:15:b8:00:00:00_52:55:0a:00:02:02_83,-_-,443,https,83,106,16311,10425,0,843,196.5181,155.4833,0,10.27007,0.7980509,1.9603,1.253053,246.2475,-0.1216931,0.2201526,0x0011,42495,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,4132778852,83,16311,0,83,10425,0,843,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,9.4976e-05,8.171451,0.1985909,0.9376851,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,8,14,7,1.75,712,45415
B,8,0x0400000000004001,1667922369.467083000,1667922435.704567000,66.237484000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b8:00:00:00,0x0800,,149.154.175.53,gb,"Telegram Messenger Network",443,10.0.2.16,04,"Private network",38250,6,0x00,1,52:55:0a:00:02:02_02:15:b8:00:00:00_106,-_-,443,https,106,83,10425,16311,0,1440,98.34906,235.9345,0,10.31443,0.6248819,1.775232,1.600302,157.3882,0.1216931,-0.2201526,0x0011,1,39,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,66624260,106,10425,0,106,15998,0,1516,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,5.4016e-05,10.31404,0.5470796,1.737365,0.7456705,1.974257,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,7,13,13,1.857143,685,660783
A,11,0x0400000000004000,1667922612.365859000,1667922622.239181000,9.873322000,1,3,eth:ipv4:tcp,02:15:b8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",59708,149.154.167.50,gb,"Telegram Messenger Network",443,6,0x00,1,02:15:b8:00:00:00_52:55:0a:00:02:02_4,-_-,443,https,4,4,297,153,0,297,74.25,96.65184,0,9.749133,2.46833,3.454808,0.4051321,30.08106,0,0.32,0x0011,8801,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2338307134,4,297,0,4,0,0,297,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000367,0.109844,0.02765825,0.04109304,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,4,20,6.666667,5,756,47471
B,11,0x0400000000004001,1667922612.365694000,1667922622.239012000,9.873318000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b8:00:00:00,0x0800,,149.154.167.50,gb,"Telegram Messenger Network",443,10.0.2.16,04,"Private network",59708,6,0x00,1,52:55:0a:00:02:02_02:15:b8:00:00:00_4,-_-,443,https,4,4,153,297,0,153,38.25,49.79034,0,9.749078,2.468329,3.45479,0.4051323,15.49631,0,-0.32,0x0011,1,90,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,99840002,4,153,0,4,297,0,0,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000164992,9.748711,2.440846,3.468896,2.468505,3.469139,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,3,19,19,6.333333,6,306
A,15,0x0400000000004000,1667922686.341270000,1667922696.546416000,10.205146000,1,3,eth:ipv4:tcp,02:15:b8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",33446,149.154.175.53,gb,"Telegram Messenger Network",5222,6,0x00,1,02:15:b8:00:00:00_52:55:0a:00:02:02_15,-_-,5222,xmpp-client,15,19,3270,4524,0,901,218,216.9541,0,4.124829,0.6803431,1.312994,1.469847,320.4266,-0.1176471,-0.160893,0x0011,57644,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3267025925,15,3270,0,15,4524,0,901,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000142016,4.122924,0.2355369,0.8875217,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,12,4,1.333333,0.3333333,785,52525
B,15,0x0400000000004001,1667922686.341501000,1667922696.546318000,10.204817000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b8:00:00:00,0x0800,,149.154.175.53,gb,"Telegram Messenger Network",5222,10.0.2.16,04,"Private network",33446,6,0x00,1,52:55:0a:00:02:02_02:15:b8:00:00:00_19,-_-,5222,xmpp-client,19,15,4524,3270,0,1440,238.1053,430.0341,0,4.116996,0.5370957,1.204904,1.861866,443.3201,0.1176471,0.160893,0x0011,1,8,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,109632260,19,4524,0,19,3053,0,1516,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,2.7008e-05,4.037112,0.3878968,0.9818497,0.6234337,1.323527,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,11,3,3,0.2727273,725,666101
A,2,0x0400000000004000,1667922297.684274000,1667922298.686385000,1.002111000,1,3,eth:ipv4:tcp,02:15:b8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",38796,149.154.167.151,gb,"Telegram Messenger Network",443,6,0x00,1,02:15:b8:00:00:00_52:55:0a:00:02:02_8,-_-,443,https,8,9,1512,987,0,438,189,139.7951,0,0.683436,0.1252639,0.1653446,7.983148,1508.815,-0.05882353,0.210084,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1094845596,8,1215,0,8,987,0,438,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000260992,0.683272,0.1074977,0.1616977,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,10,24,8,2.4,1030,96117
B,2,0x0400000000004001,1667922297.684705000,1667922298.688782000,1.004077000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b8:00:00:00,0x0800,,149.154.167.151,gb,"Telegram Messenger Network",443,10.0.2.16,04,"Private network",38796,6,0x00,1,52:55:0a:00:02:02_02:15:b8:00:00:00_9,-_-,443,https,9,8,987,1512,0,656,109.6667,155.8602,0,0.682841,0.1115641,0.1596647,8.963456,982.9924,0.05882353,-0.210084,0x0011,1,163,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,56960103,9,987,0,9,1130,0,656,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,3.5968e-05,0.01417302,0.00485826,0.004600717,0.1123559,0.1617631,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,9,23,23,2.555556,179,217881
A,4,0x0400000000004000,1667922298.011629000,1667922299.120782000,1.109153000,1,3,eth:ipv4:tcp,02:15:b8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",46004,149.154.175.53,gb,"Telegram Messenger Network",443,6,0x00,1,02:15:b8:00:00:00_52:55:0a:00:02:02_81,-_-,443,https,81,83,1510,107738,0,562,18.64198,69.78933,0,0.338717,0.01369325,0.05115363,73.02869,1361.399,-0.01219512,-0.9723565,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3015637034,81,1510,0,81,107738,0,249,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.109212,0.004294189,0.01657661,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,10,22,7.333333,2.2,1030,96117
B,4,0x0400000000004001,1667922298.012277000,1667922299.120654000,1.108377000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b8:00:00:00,0x0800,,149.154.175.53,gb,"Telegram Messenger Network",443,10.0.2.16,04,"Private network",46004,6,0x00,1,52:55:0a:00:02:02_02:15:b8:00:00:00_83,-_-,443,https,83,81,107738,1510,0,1440,1298.048,373.0773,0,0.33945,0.01335394,0.05072558,74.88427,97203.39,0.01219512,0.9723565,0x0011,1,80,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,57137008,83,106798,0,83,948,0,8124,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,3.7056e-05,0.33877,0.009479197,0.04912424,0.01377339,0.05184568,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,9,21,21,2.333333,1017,681086
A,5,0x0400000000004000,1667922298.686654000,1667922308.914458000,10.227804000,1,3,eth:ipv4:tcp,02:15:b8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",38774,149.154.167.151,gb,"Telegram Messenger Network",443,6,0x00,1,02:15:b8:00:00:00_52:55:0a:00:02:02_72,-_-,443,https,72,94,2934,119205,0,1460,40.75,167.6296,0,9.509361,0.1420528,1.102299,7.039634,286.8651,-0.1325301,-0.9519564,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,728138136,72,2934,0,72,119205,0,748,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.161089,0.00816163,0.02675885,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,8,20,6.666667,2.5,1036,97748
B,5,0x0400000000004001,1667922298.687018000,1667922308.914426000,10.227408000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b8:00:00:00,0x0800,,149.154.167.151,gb,"Telegram Messenger Network",443,10.0.2.16,04,"Private network",38774,6,0x00,1,52:55:0a:00:02:02_02:15:b8:00:00:00_94,-_-,443,https,94,72,119205,2934,0,1440,1268.138,407.6279,0,9.51019,0.1088022,0.9690424,9.190989,11655.45,0.1325301,0.9519564,0x0011,1,100,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,56832017,94,118393,0,94,1474,0,8640,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,2.3e-05,9.509543,0.1328737,1.103012,0.1410353,1.103337,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,7,19,19,2.714286,179,217881
A,6,0x0400000000004000,1667922298.686757000,1667922324.046150000,25.359393000,1,3,eth:ipv4:tcp,02:15:b8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",38786,149.154.167.151,gb,"Telegram Messenger Network",443,6,0x00,1,02:15:b8:00:00:00_52:55:0a:00:02:02_11,-_-,443,https,11,11,844,10501,0,844,76.72727,190.0972,0,25.21105,2.305399,6.906357,0.4337643,33.28156,0,-0.851212,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3968139393,11,844,0,11,10501,0,0,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,3.296e-05,0.103571,0.013525,0.0249683,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,6,18,6,3,1049,99557
B,6,0x0400000000004001,1667922298.687271000,1667922324.047064000,25.359793000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b8:00:00:00,0x0800,,149.154.167.151,gb,"Telegram Messenger Network",443,10.0.2.16,04,"Private network",38786,6,0x00,1,52:55:0a:00:02:02_02:15:b8:00:00:00_11,-_-,443,https,11,11,10501,844,0,1440,954.6364,578.7988,0,25.21207,2.305436,6.906653,0.4337575,414.0807,0,0.851212,0x0011,1,237,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,56896012,11,10501,0,11,0,0,1440,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,5.8944e-05,25.21115,2.292014,6.91038,2.305539,6.910425,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,5,17,17,3.4,179,217881
A,7,0x0400000000004000,1667922324.440663000,1667922346.826270000,22.385607000,1,3,eth:ipv4:tcp,02:15:b8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",47952,149.154.175.53,gb,"Telegram Messenger Network",443,6,0x00,1,02:15:b8:00:00:00_52:55:0a:00:02:02_4,-_-,443,https,4,4,354,146,0,233,88.5,80.88152,0,22.3779,5.596402,7.96566,0.1786862,15.81373,0,0.416,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1799835833,4,121,0,4,73,0,233,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000219968,22.37778,5.594588,7.966425,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,8,16,5.333333,2,1075,104306
B,7,0x0400000000004001,1667922324.440504000,1667922346.826615000,22.386111000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b8:00:00:00,0x0800,,149.154.175.53,gb,"Telegram Messenger Network",443,10.0.2.16,04,"Private network",47952,6,0x00,1,52:55:0a:00:02:02_02:15:b8:00:00:00_4,-_-,443,https,4,4,146,354,0,73,36.5,28.53336,0,22.37757,5.596528,7.965439,0.1786822,6.521901,0,-0.416,0x0011,1,44,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,30016269,4,146,0,4,354,0,73,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000112,0.007318016,0.002063016,0.002270349,5.596651,7.966425,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,7,15,15,2.142857,1074,683893
A,1,0x0400000000004000,1667922297.194380000,1667922355.168420000,57.974040000,1,3,eth:ipv4:tcp,02:15:b8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",45992,149.154.175.53,gb,"Telegram Messenger Network",443,6,0x00,1,02:15:b8:00:00:00_52:55:0a:00:02:02_131,-_-,443,https,131,150,15231,88937,0,740,116.2672,146.3889,0,8.518448,0.4425499,1.486903,2.259632,262.721,-0.06761566,-0.7075685,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1971868130,131,15094,0,131,88937,0,683,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,7.485564,0.1324158,0.8444905,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,6,14,4.666667,2.333333,1079,104772
B,1,0x0400000000004001,1667922297.252536000,1667922355.168723000,57.916187000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b8:00:00:00,0x0800,,149.154.175.53,gb,"Telegram Messenger Network",443,10.0.2.16,04,"Private network",45992,6,0x00,1,52:55:0a:00:02:02_02:15:b8:00:00:00_150,-_-,443,https,150,131,88937,15231,0,1440,592.9133,663.6098,0,8.518929,0.386108,1.399185,2.58995,1535.616,0.06761566,0.7075685,0x0011,1,385,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,56837488,150,88937,0,150,14491,0,2880,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,3.0016e-05,8.51815,0.2920806,1.218299,0.4244964,1.482368,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,5,13,13,2.6,1078,684087
A,18,0x0400000000004000,1667922699.261375000,1667922972.909552000,273.648177000,1,3,eth:ipv4:tcp,02:15:b8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",42478,149.154.175.53,gb,"Telegram Messenger Network",5222,6,0x00,1,02:15:b8:00:00:00_52:55:0a:00:02:02_262,-_-,5222,xmpp-client,262,336,50141,17304,0,674,191.3779,138.2591,0,15.10225,1.044459,2.125756,0.9574338,183.2316,-0.1237458,0.4868708,0x0011,31707,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,585515463,262,50141,0,262,17304,0,674,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000146,6.257653,0.3356767,1.154923,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,4,2,0.6666667,0.5,1081,104772
B,18,0x0400000000004001,1667922699.267282000,1667922972.909456000,273.642174000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b8:00:00:00,0x0800,,149.154.175.53,gb,"Telegram Messenger Network",5222,10.0.2.16,04,"Private network",42478,6,0x00,1,52:55:0a:00:02:02_02:15:b8:00:00:00_336,-_-,5222,xmpp-client,336,262,17304,50141,0,988,51.5,83.1069,0,15.09938,0.8144114,1.929615,1.227881,63.23587,0.1237458,-0.4868708,0x0011,1,238,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,111489126,336,17304,0,336,49924,0,988,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,6.0032e-05,15.09851,0.6181881,1.834975,0.9538648,2.168175,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,3,1,1,0.3333333,1080,684087
A,25,0x0400000000004000,1667923160.374454000,1667923170.482727000,10.108273000,1,3,eth:ipv4:tcp,02:15:b8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",37630,149.154.167.50,gb,"Telegram Messenger Network",443,6,0x00,1,02:15:b8:00:00:00_52:55:0a:00:02:02_3,-_-,443,https,3,3,137,0,0,137,45.66667,47.53137,0,9.931084,3.369424,3.408175,0.2967866,13.55326,0,1,0x0011,44840,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3253837758,3,137,0,3,0,0,0,65535,65535,65535,65535,0,0,0,0,0x0119,0x3000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000771968,0.17611,0.05927266,0.0674561,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,10,18,6,1.8,1244,135270
B,25,0x0400000000004001,1667923160.375226000,1667923170.481648000,10.106422000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b8:00:00:00,0x0800,,149.154.167.50,gb,"Telegram Messenger Network",443,10.0.2.16,04,"Private network",37630,6,0x00,1,52:55:0a:00:02:02_02:15:b8:00:00:00_3,-_-,443,https,3,3,0,137,0,0,0,0,0,9.931248,3.368807,3.408651,0.2968409,0,0,-1,0x0011,5,25,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,172928155,3,0,0,3,0,0,0,8760,8760,8760,8760,0,0,0,0,0x0111,0x2000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.001079008,9.930312,3.310464,3.445035,3.369736,3.445695,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,9,17,17,1.888889,17,765
A,10,0x0400000000004000,1667922485.432434000,1667922592.093330000,106.660896000,1,3,eth:ipv4:tcp,02:15:b8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",49044,149.154.175.53,gb,"Telegram Messenger Network",443,6,0x00,1,02:15:b8:00:00:00_52:55:0a:00:02:02_8,-_-,443,https,8,10,1133,365,0,313,141.625,107.881,0,50.56335,13.33261,14.96115,0.07500406,10.62245,-0.1111111,0.5126836,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1209671754,8,820,0,8,292,0,313,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000269024,50.56304,10.66659,14.29845,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,4,16,5.333333,4,1275,141301
