%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,vlanID,srcIP,srcIPCC,srcIPOrg,srcPort,dstIP,dstIPCC,dstIPOrg,dstPort,l4Proto,macStat,macPairs,srcMac_dstMac_numP,srcMacLbl_dstMacLbl,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipToS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpBFlgtMx,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpMPTBF,tcpMPF,tcpMPAID,tcpMPDSSF,tcpTmS,tcpTmER,tcpEcI,tcpUtm,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStatesAFlags,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF,connG,connNumPCnt,connNumBCnt
A,65,0x0400000000004000,1667927699.730326000,1667927909.483171000,209.752845000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",43340,162.159.138.232,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_55,-_-,443,https,55,55,18027,12013,0,1460,327.7636,373.9221,0,43.85846,3.813688,6.862494,0.2622134,85.94401,0,0.2001997,0x0011,59270,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3751469618,55,18027,0,55,12013,0,1944,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000110016,0.496447,0.05285277,0.07747135,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,5,1,2,10,2,5,2318,437016
B,65,0x0400000000004001,1667927699.731005000,1667927909.482935000,209.751930000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.138.232,au,"Cloudflare",443,10.0.2.16,04,"Private network",43340,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_55,-_-,443,https,55,55,12013,18027,0,1440,218.4182,281.2968,0,43.85897,3.813671,6.863451,0.2622145,57.27242,0,-0.2001997,0x0011,1,9,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,745118481,55,12013,0,55,17420,0,1440,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,4.5984e-05,43.85858,3.765649,6.887698,3.818502,6.888134,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,5,1,9,9,9,362,150921
A,61,0x0400000000004000,1667927197.122213000,1667927368.490920000,171.368707000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",50064,162.159.134.234,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_44,-_-,443,https,44,44,454,9598,0,131,10.31818,25.24064,0,18.88561,3.894743,5.069663,0.2567563,2.649258,0,-0.9096697,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2628987827,44,454,0,44,8158,0,131,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000113,18.8855,3.104506,4.889607,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,4,1,2,10,2.5,5,2332,437058
B,61,0x0400000000004001,1667927197.122121000,1667927368.490798000,171.368677000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.134.234,au,"Cloudflare",443,10.0.2.16,04,"Private network",50064,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_44,-_-,443,https,44,44,9598,454,0,1440,218.1364,416.9605,0,18.88567,3.894743,5.069656,0.2567564,56.0079,0,0.9096697,0x0011,1,45,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,680771882,44,9556,0,44,454,0,5760,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,5.4e-05,12.72899,0.7903536,2.55442,3.894859,5.516641,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,4,1,9,9,9,92,19605
A,62,0x0400000000004000,1667927386.882221000,1667927512.442243000,125.560022000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",44988,162.159.130.234,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_25,-_-,443,https,25,25,128,1535,0,43,5.12,13.35452,0,18.65028,5.022401,5.012614,0.199108,1.019433,0,-0.8460613,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1843565965,25,128,0,25,1466,0,43,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000526016,18.6502,3.940224,4.833894,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,4,8,2.666667,2,2356,437187
B,62,0x0400000000004001,1667927386.839686000,1667927512.442977000,125.603291000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.130.234,au,"Cloudflare",443,10.0.2.16,04,"Private network",44988,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_25,-_-,443,https,25,25,1535,128,0,240,61.4,44.15702,0,18.65032,5.024131,5.014197,0.1990394,12.22102,0,0.8460613,0x0011,1,8,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,704971300,25,1535,0,25,128,0,240,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,7e-05,12.78722,1.084013,3.135879,5.024237,5.761968,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,3,7,7,2.333333,132,14963
A,63,0x0400000000004000,1667927526.703926000,1667927669.237904000,142.533978000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",56700,162.159.128.233,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_55,-_-,443,https,55,55,18769,13942,0,1460,341.2545,378.0297,0,30.33021,2.591527,5.212369,0.3858729,131.6809,0,0.147565,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,763970527,55,18769,0,55,13942,0,1942,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,1.4976e-05,0.5025041,0.07352132,0.09853732,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,2,6,2,3,2356,437187
B,63,0x0400000000004001,1667927526.704187000,1667927669.237811000,142.533624000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.128.233,au,"Cloudflare",443,10.0.2.16,04,"Private network",56700,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_55,-_-,443,https,55,55,13942,18769,0,1440,253.4909,311.3681,0,30.33192,2.591521,5.213059,0.3858739,97.81551,0,-0.147565,0x0011,1,11,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,723038458,55,13579,0,55,18161,0,1440,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,3.2e-05,30.33147,2.523052,5.24377,2.596574,5.244696,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,1,5,5,5,343,85867
A,67,0x0400000000004000,1667927909.459677000,1667927909.484193000,0.024516000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",54930,162.159.133.232,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_2,-_-,443,https,2,2,0,0,0,0,0,0,0,0.024516,0.012258,0.008667715,81.57938,0,0,0,0x0011,21937,0,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2133999540,2,0,0,2,0,0,0,65535,65535,65535,65535,0,0,0,0,0x0111,0x3000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000195008,0.024444,0.0123195,0.008573314,0,0,0x83,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,2,6,2,3,2396,451069
B,67,0x0400000000004001,1667927909.459872000,1667927909.484121000,0.024249000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.133.232,au,"Cloudflare",443,10.0.2.16,04,"Private network",54930,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_2,-_-,443,https,2,2,0,0,0,0,0,0,0,0.024249,0.0121245,0.008573316,82.47762,0,0,0,0x0011,3,3,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,745156092,2,0,0,2,0,0,0,8760,8760,8760,8760,0,0,0,0,0x0111,0x2000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,7.2e-05,7.2e-05,3.6e-05,2.545585e-05,0.0123555,0.008573351,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,1,5,5,5,6,0
A,70,0x0400000000004000,1667928569.028839000,1667928627.908226000,58.879387000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",49036,162.159.135.232,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_54,-_-,443,https,54,55,10184,34687,0,1460,188.5926,341.4771,0,14.73095,1.090359,3.070122,0.9171291,172.9638,-0.009174312,-0.5460765,0x0011,30402,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,635727166,54,10184,0,54,34687,0,1987,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,1.6e-05,0.357874,0.03262119,0.06394258,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,5,1,2,10,2,5,2482,463756
B,70,0x0400000000004001,1667928569.029623000,1667928627.908100000,58.878477000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.135.232,au,"Cloudflare",443,10.0.2.16,04,"Private network",49036,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_55,-_-,443,https,55,54,34687,10184,0,1440,630.6727,623.5515,0,14.73148,1.070518,3.04655,0.9341274,589.1287,0.009174312,0.5460765,0x0011,1,9,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,856259150,55,34687,0,55,10138,0,2880,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,5.2032e-05,14.73104,1.063928,3.078725,1.096549,3.079389,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,5,1,9,9,9,170,63714
A,71,0x0400000000004000,1667928569.796400000,1667928627.912248000,58.115848000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",50834,162.159.135.234,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_26,-_-,443,https,26,26,1060,9721,0,735,40.76923,113.7121,0,18.88838,2.235225,4.058531,0.4473823,18.23943,0,-0.8033578,0x0011,3357,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2508512169,26,1060,0,26,8430,0,735,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,6.2016e-05,18.88826,2.022224,4.064304,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,4,1,2,8,2,4,2482,463756
B,71,0x0400000000004001,1667928569.796262000,1667928627.912182000,58.115920000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.135.234,au,"Cloudflare",443,10.0.2.16,04,"Private network",50834,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_26,-_-,443,https,26,26,9721,1060,0,1440,373.8846,531.2473,0,18.88835,2.235228,4.058525,0.4473817,167.2691,0,0.8033578,0x0011,1,26,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,856386594,26,9721,0,26,1060,0,5760,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,6.3008e-05,4.650285,0.213195,0.881907,2.235419,4.158885,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,4,1,7,7,7,248,44123
A,68,0x0400000000004000,1667927925.587119000,1667928102.798587000,177.211468000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",58636,162.159.130.234,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_38,-_-,443,https,38,38,171,2417,0,43,4.5,12.74507,0,22.3418,4.66346,5.604091,0.2144331,0.9649488,0,-0.8678516,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,319321923,38,171,0,38,2348,0,43,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000412992,22.34166,3.851321,5.647789,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,4,1,4,10,2.5,2.5,2545,476099
B,68,0x0400000000004001,1667927925.536995000,1667928102.798488000,177.261493000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.130.234,au,"Cloudflare",443,10.0.2.16,04,"Private network",58636,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_38,-_-,443,https,38,38,2417,171,0,230,63.60526,39.18688,0,22.34178,4.664777,5.603714,0.2143726,13.63522,0,0.8678516,0x0011,1,6,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,773899278,38,2333,0,38,171,0,230,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,6.7008e-05,9.590494,0.8135406,2.3255,4.664861,6.107821,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,4,3,9,9,3,164,25321
A,73,0x0400000000004000,1667928641.674272000,1667928862.444924000,220.770652000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",51782,162.159.130.234,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_62,-_-,443,https,62,62,1233,11794,0,735,19.8871,76.37695,0,41.19503,3.560818,6.468956,0.2808344,5.584981,0,-0.8107008,0x0011,11277,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,553730846,62,1233,0,62,10497,0,735,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,6.8992e-05,23.58025,2.390992,4.033659,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,4,1,2,10,2.5,5,2599,483408
B,73,0x0400000000004001,1667928641.674191000,1667928862.442627000,220.768436000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.130.234,au,"Cloudflare",443,10.0.2.16,04,"Private network",51782,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_62,-_-,443,https,62,62,11794,1233,0,1440,190.2258,378.681,0,41.19595,3.560781,6.469895,0.2808372,53.42249,0,0.8107008,0x0011,1,8,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,865794594,62,11794,0,62,1233,0,1440,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,3.8016e-05,41.19526,1.170292,5.570655,3.561285,6.877688,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,4,1,9,9,9,194,26757
A,74,0x0400000000004000,1667928641.919322000,1667928862.445489000,220.526167000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",46694,162.159.135.232,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_53,-_-,443,https,53,53,18419,10241,0,1460,347.5283,367.2318,0,43.88522,4.160871,7.514741,0.2403343,83.52296,0,0.2853454,0x0011,42409,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,783265846,53,18419,0,53,10241,0,858,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000105024,0.506282,0.08076324,0.1059798,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,2,8,2.666667,4,2599,483408
B,74,0x0400000000004001,1667928641.919935000,1667928862.445233000,220.525298000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.135.232,au,"Cloudflare",443,10.0.2.16,04,"Private network",46694,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_53,-_-,443,https,53,53,10241,18419,0,783,193.2264,219.7901,0,43.8858,4.160854,7.515297,0.2403352,46.43912,0,-0.2853454,0x0011,1,10,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,865697950,53,10241,0,53,16959,0,783,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,5.1008e-05,43.88531,4.080737,7.555991,4.1615,7.556734,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,1,7,7,7,223,73955
A,69,0x0400000000004000,1667928386.786953000,1667928531.270218000,144.483265000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",33462,162.159.136.232,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_44,-_-,443,https,44,45,15325,12023,0,1460,348.2954,371.8854,0,26.4625,3.283711,6.393174,0.3045335,106.0676,-0.01123596,0.1207401,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1212069656,44,15325,0,44,9251,0,2498,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000263008,0.270601,0.06555682,0.08601413,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,5,1,2,12,2.4,6,2706,504807
B,69,0x0400000000004001,1667928386.786794000,1667928531.270104000,144.483310000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.136.232,au,"Cloudflare",443,10.0.2.16,04,"Private network",33462,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_45,-_-,443,https,45,44,12023,15325,0,1440,267.1778,314.1213,0,26.46351,3.21074,6.344571,0.3114547,83.21377,0.01123596,-0.1207401,0x0011,1,18,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,832927020,45,11313,0,45,15325,0,710,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,4.8e-05,26.46263,3.255722,6.410812,3.321279,6.411389,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,5,1,11,11,11,254,128654
A,72,0x0400000000004000,1667928627.882639000,1667928627.912473000,0.029834000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",55818,162.159.133.232,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_2,-_-,443,https,2,2,0,0,0,0,0,0,0,0.029834,0.014917,0.01054791,67.03761,0,0,0,0x0011,21527,0,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,765821567,2,0,0,2,0,0,0,65535,65535,65535,65535,0,0,0,0,0x0111,0x3000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000308992,0.02976,0.0150345,0.0104125,0,0,0x83,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,5,1,4,12,2.4,3,2773,514970
B,72,0x0400000000004001,1667928627.882948000,1667928627.912399000,0.029451000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.133.232,au,"Cloudflare",443,10.0.2.16,04,"Private network",55818,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_2,-_-,443,https,2,2,0,0,0,0,0,0,0,0.029451,0.0147255,0.0104125,67.90941,0,0,0,0x0011,3,3,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,856132092,2,0,0,2,0,0,0,8760,8760,8760,8760,0,0,0,0,0x0111,0x2000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,7.4048e-05,7.4048e-05,3.7024e-05,2.617992e-05,0.01507152,0.01041254,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,5,3,11,11,3.666667,10,0
A,78,0x0400000000004000,1667929086.986694000,1667929254.797247000,167.810553000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",45196,162.159.130.234,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_32,-_-,443,https,32,32,172,2060,0,43,5.375,13.51529,0,23.38091,5.244079,5.700158,0.1906912,1.024965,0,-0.8458781,0x0011,36231,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1791695981,32,172,0,32,1998,0,43,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000470976,23.38076,3.53751,5.044412,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,5,1,2,10,2,5,2784,515847
B,78,0x0400000000004001,1667929086.986572000,1667929254.795269000,167.808697000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.130.234,au,"Cloudflare",443,10.0.2.16,04,"Private network",45196,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_32,-_-,443,https,32,32,2060,172,0,204,64.375,50.53688,0,23.38088,5.244022,5.701214,0.1906933,12.27588,0,0.8458781,0x0011,1,223,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,922434069,32,2060,0,32,172,0,204,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,7.4e-05,16.92542,1.707478,4.184237,5.244988,6.553925,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,5,1,9,9,9,226,28817
A,76,0x0400000000004000,1667928876.169280000,1667929254.797766000,378.628486000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",53192,162.159.135.232,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_110,-_-,443,https,110,111,32041,47935,0,1460,291.2818,365.86,0,38.55886,3.442078,6.687311,0.2905222,84.62385,-0.004524887,-0.1987346,0x0011,30961,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1943063343,110,32041,0,110,47935,0,1800,65535,56021.7,33824,65535,1,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,1.696e-05,0.416742,0.05276567,0.0814834,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,4,1,2,8,2,4,2784,515847
B,76,0x0400000000004001,1667928876.169754000,1667929254.797593000,378.627839000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.135.232,au,"Cloudflare",443,10.0.2.16,04,"Private network",53192,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_111,-_-,443,https,111,110,47935,32041,0,1440,431.8468,511.189,0,38.56002,3.411062,6.665709,0.2931639,126.6019,0.004524887,0.1987346,0x0011,1,211,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,895518759,111,47935,0,111,31277,0,2880,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,2.7008e-05,38.55896,3.39217,6.711658,3.444936,6.712153,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,4,1,7,7,7,334,121890
